"workerid","qnumber","qtype","condition","item","response","lower","upper"
"18",0,"bins","prior","coffee maker",0.11,56,"60"
"18",0,"bins","prior","coffee maker",0.09,60,"64"
"18",0,"bins","prior","coffee maker",0.09,64,"68"
"18",0,"bins","prior","coffee maker",0.06,68,"72"
"18",0,"bins","prior","coffee maker",0.09,72,"76"
"18",0,"bins","prior","coffee maker",0.06,76,"80"
"18",0,"bins","prior","coffee maker",0.08,80,"84"
"18",0,"bins","prior","coffee maker",0.08,84,"88"
"18",0,"bins","prior","coffee maker",0.11,88,"92"
"18",0,"bins","prior","coffee maker",0.27,92,"96"
"18",0,"bins","prior","coffee maker",0.5,96,"100"
"18",0,"bins","prior","coffee maker",0.61,100,"104"
"18",0,"bins","prior","coffee maker",0.6,104,"108"
"18",0,"bins","prior","coffee maker",0.65,108,"112"
"18",0,"bins","prior","coffee maker",0.63,112,"116"
"18",0,"bins","prior","coffee maker",0.65,116,"120"
"18",0,"bins","prior","coffee maker",0.66,120,"124"
"18",0,"bins","prior","coffee maker",0.51,124,"128"
"18",0,"bins","prior","coffee maker",0.24,128,"132"
"18",0,"bins","prior","coffee maker",0.13,132,"136"
"18",0,"bins","prior","coffee maker",0.05,136,"140"
"18",0,"bins","prior","coffee maker",0.06,140,"144"
"18",0,"bins","prior","coffee maker",0.06,144,"148"
"18",0,"bins","prior","coffee maker",0.07,148,"152"
"18",0,"bins","prior","coffee maker",0.08,152,"156"
"18",0,"bins","prior","coffee maker",0.04,156,"160"
"18",0,"bins","prior","coffee maker",0.08,160,"164"
"18",0,"bins","prior","coffee maker",0.11,164,"168"
"18",0,"bins","prior","coffee maker",0.09,168,"172"
"18",0,"bins","prior","coffee maker",0.08,172,"176"
"18",0,"bins","prior","coffee maker",0.08,176,"180"
"18",0,"bins","prior","coffee maker",0.06,180,"184"
"18",0,"bins","prior","coffee maker",0.07,184,"188"
"18",0,"bins","prior","coffee maker",0.15,188,"192"
"18",0,"bins","prior","coffee maker",0.29,192,"196"
"18",0,"bins","prior","coffee maker",0.5,196,"200"
"18",0,"bins","prior","coffee maker",0.55,200,"204"
"18",0,"bins","prior","coffee maker",0.57,204,"208"
"18",0,"bins","prior","coffee maker",0.6,208,"212"
"18",0,"bins","prior","coffee maker",0.52,212,"216"
"18",0,"bins","prior","coffee maker",0.5,216,"220"
"18",0,"bins","prior","coffee maker",0.19,220,"224"
"18",0,"bins","prior","coffee maker",0.11,224,"228"
"18",0,"bins","prior","coffee maker",0.11,228,"232"
"18",0,"bins","prior","coffee maker",0.07,232,"236"
"18",0,"bins","prior","coffee maker",0.1,236,"240"
"18",0,"bins","prior","coffee maker",0,240,"244"
"18",0,"bins","prior","coffee maker",0,244,"248"
"18",0,"bins","prior","coffee maker",0,248,"252"
"18",0,"bins","prior","coffee maker",0,252,"256"
"18",0,"bins","prior","coffee maker",0,256,"260"
"18",0,"bins","prior","coffee maker",0,260,"264"
"18",0,"bins","prior","coffee maker",0,264,"268"
"18",0,"bins","prior","coffee maker",0,268,"infty"
"19",0,"bins","prior","laptop",0,0,"50"
"19",0,"bins","prior","laptop",0,50,"100"
"19",0,"bins","prior","laptop",0,100,"150"
"19",0,"bins","prior","laptop",0,150,"200"
"19",0,"bins","prior","laptop",0,200,"250"
"19",0,"bins","prior","laptop",0,250,"300"
"19",0,"bins","prior","laptop",0,300,"350"
"19",0,"bins","prior","laptop",0.27,350,"400"
"19",0,"bins","prior","laptop",0.23,400,"450"
"19",0,"bins","prior","laptop",0.22,450,"500"
"19",0,"bins","prior","laptop",0.21,500,"550"
"19",0,"bins","prior","laptop",0.25,550,"600"
"19",0,"bins","prior","laptop",0.33,600,"650"
"19",0,"bins","prior","laptop",0.34,650,"700"
"19",0,"bins","prior","laptop",0.42,700,"750"
"19",0,"bins","prior","laptop",0.54,750,"800"
"19",0,"bins","prior","laptop",0.62,800,"850"
"19",0,"bins","prior","laptop",0.71,850,"900"
"19",0,"bins","prior","laptop",0.75,900,"950"
"19",0,"bins","prior","laptop",0.69,950,"1000"
"19",0,"bins","prior","laptop",0.71,1000,"1050"
"19",0,"bins","prior","laptop",0.64,1050,"1100"
"19",0,"bins","prior","laptop",0.56,1100,"1150"
"19",0,"bins","prior","laptop",0.5,1150,"1200"
"19",0,"bins","prior","laptop",0.45,1200,"1250"
"19",0,"bins","prior","laptop",0.34,1250,"1300"
"19",0,"bins","prior","laptop",0.22,1300,"1350"
"19",0,"bins","prior","laptop",0.16,1350,"1400"
"19",0,"bins","prior","laptop",0.14,1400,"1450"
"19",0,"bins","prior","laptop",0.05,1450,"1500"
"19",0,"bins","prior","laptop",0,1500,"1550"
"19",0,"bins","prior","laptop",0,1550,"1600"
"19",0,"bins","prior","laptop",0,1600,"1650"
"19",0,"bins","prior","laptop",0,1650,"1700"
"19",0,"bins","prior","laptop",0.03,1700,"1750"
"19",0,"bins","prior","laptop",0,1750,"1800"
"19",0,"bins","prior","laptop",0,1800,"1850"
"19",0,"bins","prior","laptop",0,1850,"1900"
"19",0,"bins","prior","laptop",0,1900,"1950"
"19",0,"bins","prior","laptop",0.03,1950,"2000"
"19",0,"bins","prior","laptop",0.02,2000,"2050"
"19",0,"bins","prior","laptop",0.02,2050,"2100"
"19",0,"bins","prior","laptop",0.01,2100,"2150"
"19",0,"bins","prior","laptop",0.01,2150,"2200"
"19",0,"bins","prior","laptop",0.02,2200,"2250"
"19",0,"bins","prior","laptop",0.02,2250,"2300"
"19",0,"bins","prior","laptop",0.05,2300,"2350"
"19",0,"bins","prior","laptop",0.02,2350,"2400"
"19",0,"bins","prior","laptop",0.03,2400,"2450"
"19",0,"bins","prior","laptop",0.02,2450,"infty"
"20",0,"bins","posterior","watch",0,0,"50"
"20",0,"bins","posterior","watch",0.18,50,"100"
"20",0,"bins","posterior","watch",0.65,100,"150"
"20",0,"bins","posterior","watch",0.78,150,"200"
"20",0,"bins","posterior","watch",0.8,200,"250"
"20",0,"bins","posterior","watch",0.85,250,"300"
"20",0,"bins","posterior","watch",0.87,300,"350"
"20",0,"bins","posterior","watch",1,350,"400"
"20",0,"bins","posterior","watch",1,400,"450"
"20",0,"bins","posterior","watch",1,450,"500"
"20",0,"bins","posterior","watch",0.88,500,"550"
"20",0,"bins","posterior","watch",0.78,550,"600"
"20",0,"bins","posterior","watch",0.67,600,"650"
"20",0,"bins","posterior","watch",0.51,650,"700"
"20",0,"bins","posterior","watch",0.32,700,"750"
"20",0,"bins","posterior","watch",0.2,750,"800"
"20",0,"bins","posterior","watch",0.12,800,"850"
"20",0,"bins","posterior","watch",0,850,"900"
"20",0,"bins","posterior","watch",0,900,"950"
"20",0,"bins","posterior","watch",0,950,"1000"
"20",0,"bins","posterior","watch",0,1000,"1050"
"20",0,"bins","posterior","watch",0,1050,"1100"
"20",0,"bins","posterior","watch",0,1100,"1150"
"20",0,"bins","posterior","watch",0,1150,"1200"
"20",0,"bins","posterior","watch",0,1200,"1250"
"20",0,"bins","posterior","watch",0,1250,"1300"
"20",0,"bins","posterior","watch",0,1300,"1350"
"20",0,"bins","posterior","watch",0,1350,"1400"
"20",0,"bins","posterior","watch",0,1400,"1450"
"20",0,"bins","posterior","watch",0,1450,"1500"
"20",0,"bins","posterior","watch",0,1500,"1550"
"20",0,"bins","posterior","watch",0,1550,"1600"
"20",0,"bins","posterior","watch",0,1600,"1650"
"20",0,"bins","posterior","watch",0,1650,"1700"
"20",0,"bins","posterior","watch",0,1700,"1750"
"20",0,"bins","posterior","watch",0,1750,"1800"
"20",0,"bins","posterior","watch",0,1800,"1850"
"20",0,"bins","posterior","watch",0,1850,"1900"
"20",0,"bins","posterior","watch",0,1900,"1950"
"20",0,"bins","posterior","watch",0,1950,"2000"
"20",0,"bins","posterior","watch",0,2000,"2050"
"20",0,"bins","posterior","watch",0,2050,"2100"
"20",0,"bins","posterior","watch",0,2100,"2150"
"20",0,"bins","posterior","watch",0,2150,"2200"
"20",0,"bins","posterior","watch",0,2200,"2250"
"20",0,"bins","posterior","watch",0,2250,"2300"
"20",0,"bins","posterior","watch",0,2300,"2350"
"20",0,"bins","posterior","watch",0,2350,"2400"
"20",0,"bins","posterior","watch",0,2400,"2450"
"20",0,"bins","posterior","watch",0,2450,"2500"
"20",0,"bins","posterior","watch",0,2500,"2550"
"20",0,"bins","posterior","watch",0,2550,"2600"
"20",0,"bins","posterior","watch",0,2600,"2650"
"20",0,"bins","posterior","watch",0,2650,"2700"
"20",0,"bins","posterior","watch",0,2700,"2750"
"20",0,"bins","posterior","watch",0,2750,"2800"
"20",0,"bins","posterior","watch",0,2800,"2850"
"20",0,"bins","posterior","watch",0,2850,"2900"
"20",0,"bins","posterior","watch",0,2900,"2950"
"20",0,"bins","posterior","watch",0,2950,"infty"
"21",0,"bins","posterior","coffee maker",0,0,"4"
"21",0,"bins","posterior","coffee maker",0,4,"8"
"21",0,"bins","posterior","coffee maker",0,8,"12"
"21",0,"bins","posterior","coffee maker",0,12,"16"
"21",0,"bins","posterior","coffee maker",0,16,"20"
"21",0,"bins","posterior","coffee maker",0,20,"24"
"21",0,"bins","posterior","coffee maker",0.02,24,"28"
"21",0,"bins","posterior","coffee maker",0.02,28,"32"
"21",0,"bins","posterior","coffee maker",0.03,32,"36"
"21",0,"bins","posterior","coffee maker",0.07,36,"40"
"21",0,"bins","posterior","coffee maker",0.08,40,"44"
"21",0,"bins","posterior","coffee maker",0.11,44,"48"
"21",0,"bins","posterior","coffee maker",0.13,48,"52"
"21",0,"bins","posterior","coffee maker",0.13,52,"56"
"21",0,"bins","posterior","coffee maker",0.15,56,"60"
"21",0,"bins","posterior","coffee maker",0.18,60,"64"
"21",0,"bins","posterior","coffee maker",0.21,64,"68"
"21",0,"bins","posterior","coffee maker",0.26,68,"72"
"21",0,"bins","posterior","coffee maker",0.29,72,"76"
"21",0,"bins","posterior","coffee maker",0.3,76,"80"
"21",0,"bins","posterior","coffee maker",0.38,80,"84"
"21",0,"bins","posterior","coffee maker",0.43,84,"88"
"21",0,"bins","posterior","coffee maker",0.45,88,"92"
"21",0,"bins","posterior","coffee maker",0.5,92,"96"
"21",0,"bins","posterior","coffee maker",0.53,96,"100"
"21",0,"bins","posterior","coffee maker",0.55,100,"104"
"21",0,"bins","posterior","coffee maker",0.55,104,"108"
"21",0,"bins","posterior","coffee maker",0.57,108,"112"
"21",0,"bins","posterior","coffee maker",0.62,112,"116"
"21",0,"bins","posterior","coffee maker",0.65,116,"120"
"21",0,"bins","posterior","coffee maker",0.77,120,"124"
"21",0,"bins","posterior","coffee maker",0.78,124,"128"
"21",0,"bins","posterior","coffee maker",0.79,128,"132"
"21",0,"bins","posterior","coffee maker",0.77,132,"136"
"21",0,"bins","posterior","coffee maker",0.79,136,"140"
"21",0,"bins","posterior","coffee maker",0.83,140,"144"
"21",0,"bins","posterior","coffee maker",0.82,144,"148"
"21",0,"bins","posterior","coffee maker",0.89,148,"152"
"21",0,"bins","posterior","coffee maker",0.92,152,"156"
"21",0,"bins","posterior","coffee maker",0.94,156,"160"
"21",0,"bins","posterior","coffee maker",0.98,160,"164"
"21",0,"bins","posterior","coffee maker",0.98,164,"168"
"21",0,"bins","posterior","coffee maker",0.98,168,"172"
"21",0,"bins","posterior","coffee maker",0.97,172,"176"
"21",0,"bins","posterior","coffee maker",0.99,176,"180"
"21",0,"bins","posterior","coffee maker",1,180,"184"
"21",0,"bins","posterior","coffee maker",0.99,184,"188"
"21",0,"bins","posterior","coffee maker",0.99,188,"192"
"21",0,"bins","posterior","coffee maker",1,192,"196"
"21",0,"bins","posterior","coffee maker",1,196,"200"
"21",0,"bins","posterior","coffee maker",0.98,200,"204"
"21",0,"bins","posterior","coffee maker",1,204,"208"
"21",0,"bins","posterior","coffee maker",0.99,208,"212"
"21",0,"bins","posterior","coffee maker",0.99,212,"216"
"21",0,"bins","posterior","coffee maker",1,216,"220"
"21",0,"bins","posterior","coffee maker",0.99,220,"224"
"21",0,"bins","posterior","coffee maker",0.98,224,"228"
"21",0,"bins","posterior","coffee maker",1,228,"232"
"21",0,"bins","posterior","coffee maker",1,232,"236"
"21",0,"bins","posterior","coffee maker",1,236,"240"
"21",0,"bins","posterior","coffee maker",1,240,"244"
"21",0,"bins","posterior","coffee maker",1,244,"248"
"21",0,"bins","posterior","coffee maker",1,248,"252"
"21",0,"bins","posterior","coffee maker",1,252,"256"
"21",0,"bins","posterior","coffee maker",1,256,"260"
"21",0,"bins","posterior","coffee maker",1,260,"264"
"21",0,"bins","posterior","coffee maker",1,264,"268"
"21",0,"bins","posterior","coffee maker",1,268,"infty"
"22",0,"bins","posterior","watch",0.12,0,"50"
"22",0,"bins","posterior","watch",0.26,50,"100"
"22",0,"bins","posterior","watch",0.38,100,"150"
"22",0,"bins","posterior","watch",0.44,150,"200"
"22",0,"bins","posterior","watch",0.51,200,"250"
"22",0,"bins","posterior","watch",0.66,250,"300"
"22",0,"bins","posterior","watch",0.77,300,"350"
"22",0,"bins","posterior","watch",0.84,350,"400"
"22",0,"bins","posterior","watch",0.86,400,"450"
"22",0,"bins","posterior","watch",0.85,450,"500"
"22",0,"bins","posterior","watch",0.86,500,"550"
"22",0,"bins","posterior","watch",0.92,550,"600"
"22",0,"bins","posterior","watch",0.97,600,"650"
"22",0,"bins","posterior","watch",0.97,650,"700"
"22",0,"bins","posterior","watch",0.96,700,"750"
"22",0,"bins","posterior","watch",1,750,"800"
"22",0,"bins","posterior","watch",0.98,800,"850"
"22",0,"bins","posterior","watch",0.97,850,"900"
"22",0,"bins","posterior","watch",1,900,"950"
"22",0,"bins","posterior","watch",0.98,950,"1000"
"22",0,"bins","posterior","watch",0.99,1000,"1050"
"22",0,"bins","posterior","watch",0.98,1050,"1100"
"22",0,"bins","posterior","watch",0.99,1100,"1150"
"22",0,"bins","posterior","watch",0.97,1150,"1200"
"22",0,"bins","posterior","watch",1,1200,"1250"
"22",0,"bins","posterior","watch",0.99,1250,"1300"
"22",0,"bins","posterior","watch",0.97,1300,"1350"
"22",0,"bins","posterior","watch",0.97,1350,"1400"
"22",0,"bins","posterior","watch",0.97,1400,"1450"
"22",0,"bins","posterior","watch",0.99,1450,"1500"
"22",0,"bins","posterior","watch",1,1500,"1550"
"22",0,"bins","posterior","watch",1,1550,"1600"
"22",0,"bins","posterior","watch",0.99,1600,"1650"
"22",0,"bins","posterior","watch",0.99,1650,"1700"
"22",0,"bins","posterior","watch",0.98,1700,"1750"
"22",0,"bins","posterior","watch",0.98,1750,"1800"
"22",0,"bins","posterior","watch",0.98,1800,"1850"
"22",0,"bins","posterior","watch",0.98,1850,"1900"
"22",0,"bins","posterior","watch",0.97,1900,"1950"
"22",0,"bins","posterior","watch",0.98,1950,"2000"
"22",0,"bins","posterior","watch",0.98,2000,"2050"
"22",0,"bins","posterior","watch",0.97,2050,"2100"
"22",0,"bins","posterior","watch",0.96,2100,"2150"
"22",0,"bins","posterior","watch",0.97,2150,"2200"
"22",0,"bins","posterior","watch",0.98,2200,"2250"
"22",0,"bins","posterior","watch",0.98,2250,"2300"
"22",0,"bins","posterior","watch",0.99,2300,"2350"
"22",0,"bins","posterior","watch",1,2350,"2400"
"22",0,"bins","posterior","watch",0.97,2400,"2450"
"22",0,"bins","posterior","watch",0.97,2450,"2500"
"22",0,"bins","posterior","watch",0.99,2500,"2550"
"22",0,"bins","posterior","watch",0.98,2550,"2600"
"22",0,"bins","posterior","watch",0.98,2600,"2650"
"22",0,"bins","posterior","watch",0.97,2650,"2700"
"22",0,"bins","posterior","watch",0.99,2700,"2750"
"22",0,"bins","posterior","watch",0.97,2750,"2800"
"22",0,"bins","posterior","watch",0.98,2800,"2850"
"22",0,"bins","posterior","watch",0.97,2850,"2900"
"22",0,"bins","posterior","watch",0.96,2900,"2950"
"22",0,"bins","posterior","watch",0.98,2950,"infty"
"23",0,"bins","posterior","watch",0,0,"50"
"23",0,"bins","posterior","watch",0,50,"100"
"23",0,"bins","posterior","watch",0,100,"150"
"23",0,"bins","posterior","watch",0.76,150,"200"
"23",0,"bins","posterior","watch",0.68,200,"250"
"23",0,"bins","posterior","watch",0.59,250,"300"
"23",0,"bins","posterior","watch",0.29,300,"350"
"23",0,"bins","posterior","watch",0.28,350,"400"
"23",0,"bins","posterior","watch",0.2,400,"450"
"23",0,"bins","posterior","watch",0.11,450,"500"
"23",0,"bins","posterior","watch",0.03,500,"550"
"23",0,"bins","posterior","watch",0.03,550,"600"
"23",0,"bins","posterior","watch",0.05,600,"650"
"23",0,"bins","posterior","watch",0.02,650,"700"
"23",0,"bins","posterior","watch",0.03,700,"750"
"23",0,"bins","posterior","watch",0.04,750,"800"
"23",0,"bins","posterior","watch",0.03,800,"850"
"23",0,"bins","posterior","watch",0.02,850,"900"
"23",0,"bins","posterior","watch",0.03,900,"950"
"23",0,"bins","posterior","watch",0.02,950,"1000"
"23",0,"bins","posterior","watch",0.01,1000,"1050"
"23",0,"bins","posterior","watch",0.03,1050,"1100"
"23",0,"bins","posterior","watch",0.02,1100,"1150"
"23",0,"bins","posterior","watch",0.02,1150,"1200"
"23",0,"bins","posterior","watch",0.01,1200,"1250"
"23",0,"bins","posterior","watch",0.02,1250,"1300"
"23",0,"bins","posterior","watch",0.02,1300,"1350"
"23",0,"bins","posterior","watch",0.02,1350,"1400"
"23",0,"bins","posterior","watch",0.03,1400,"1450"
"23",0,"bins","posterior","watch",0.03,1450,"1500"
"23",0,"bins","posterior","watch",0.02,1500,"1550"
"23",0,"bins","posterior","watch",0.02,1550,"1600"
"23",0,"bins","posterior","watch",0.02,1600,"1650"
"23",0,"bins","posterior","watch",0.01,1650,"1700"
"23",0,"bins","posterior","watch",0.02,1700,"1750"
"23",0,"bins","posterior","watch",0.03,1750,"1800"
"23",0,"bins","posterior","watch",0.02,1800,"1850"
"23",0,"bins","posterior","watch",0.02,1850,"1900"
"23",0,"bins","posterior","watch",0.03,1900,"1950"
"23",0,"bins","posterior","watch",0.03,1950,"2000"
"23",0,"bins","posterior","watch",0.04,2000,"2050"
"23",0,"bins","posterior","watch",0.01,2050,"2100"
"23",0,"bins","posterior","watch",0.02,2100,"2150"
"23",0,"bins","posterior","watch",0.04,2150,"2200"
"23",0,"bins","posterior","watch",0.03,2200,"2250"
"23",0,"bins","posterior","watch",0.04,2250,"2300"
"23",0,"bins","posterior","watch",0.02,2300,"2350"
"23",0,"bins","posterior","watch",0.03,2350,"2400"
"23",0,"bins","posterior","watch",0.03,2400,"2450"
"23",0,"bins","posterior","watch",0.03,2450,"2500"
"23",0,"bins","posterior","watch",0.02,2500,"2550"
"23",0,"bins","posterior","watch",0,2550,"2600"
"23",0,"bins","posterior","watch",0.02,2600,"2650"
"23",0,"bins","posterior","watch",0.02,2650,"2700"
"23",0,"bins","posterior","watch",0.03,2700,"2750"
"23",0,"bins","posterior","watch",0.01,2750,"2800"
"23",0,"bins","posterior","watch",0.02,2800,"2850"
"23",0,"bins","posterior","watch",0.01,2850,"2900"
"23",0,"bins","posterior","watch",0.02,2900,"2950"
"23",0,"bins","posterior","watch",0.01,2950,"infty"
"24",0,"bins","posterior","watch",0.74,0,"50"
"24",0,"bins","posterior","watch",0.69,50,"100"
"24",0,"bins","posterior","watch",0.26,100,"150"
"24",0,"bins","posterior","watch",0.61,150,"200"
"24",0,"bins","posterior","watch",0.28,200,"250"
"24",0,"bins","posterior","watch",0.08,250,"300"
"24",0,"bins","posterior","watch",0.22,300,"350"
"24",0,"bins","posterior","watch",0.69,350,"400"
"24",0,"bins","posterior","watch",0.15,400,"450"
"24",0,"bins","posterior","watch",0.22,450,"500"
"24",0,"bins","posterior","watch",0.79,500,"550"
"24",0,"bins","posterior","watch",0.44,550,"600"
"24",0,"bins","posterior","watch",0.4,600,"650"
"24",0,"bins","posterior","watch",0.35,650,"700"
"24",0,"bins","posterior","watch",0,700,"750"
"24",0,"bins","posterior","watch",0,750,"800"
"24",0,"bins","posterior","watch",0.06,800,"850"
"24",0,"bins","posterior","watch",0,850,"900"
"24",0,"bins","posterior","watch",0,900,"950"
"24",0,"bins","posterior","watch",0.15,950,"1000"
"24",0,"bins","posterior","watch",0.01,1000,"1050"
"24",0,"bins","posterior","watch",0.02,1050,"1100"
"24",0,"bins","posterior","watch",0.08,1100,"1150"
"24",0,"bins","posterior","watch",0.12,1150,"1200"
"24",0,"bins","posterior","watch",0.39,1200,"1250"
"24",0,"bins","posterior","watch",0.55,1250,"1300"
"24",0,"bins","posterior","watch",0.35,1300,"1350"
"24",0,"bins","posterior","watch",0.23,1350,"1400"
"24",0,"bins","posterior","watch",0.41,1400,"1450"
"24",0,"bins","posterior","watch",0.38,1450,"1500"
"24",0,"bins","posterior","watch",0.66,1500,"1550"
"24",0,"bins","posterior","watch",0.28,1550,"1600"
"24",0,"bins","posterior","watch",0.16,1600,"1650"
"24",0,"bins","posterior","watch",0.01,1650,"1700"
"24",0,"bins","posterior","watch",0.29,1700,"1750"
"24",0,"bins","posterior","watch",0,1750,"1800"
"24",0,"bins","posterior","watch",0.19,1800,"1850"
"24",0,"bins","posterior","watch",0.37,1850,"1900"
"24",0,"bins","posterior","watch",0.12,1900,"1950"
"24",0,"bins","posterior","watch",0.15,1950,"2000"
"24",0,"bins","posterior","watch",0,2000,"2050"
"24",0,"bins","posterior","watch",0.02,2050,"2100"
"24",0,"bins","posterior","watch",0.01,2100,"2150"
"24",0,"bins","posterior","watch",0.1,2150,"2200"
"24",0,"bins","posterior","watch",0.45,2200,"2250"
"24",0,"bins","posterior","watch",0.07,2250,"2300"
"24",0,"bins","posterior","watch",0.14,2300,"2350"
"24",0,"bins","posterior","watch",0.16,2350,"2400"
"24",0,"bins","posterior","watch",0.62,2400,"2450"
"24",0,"bins","posterior","watch",0.2,2450,"2500"
"24",0,"bins","posterior","watch",0.22,2500,"2550"
