"workerid","item","bin","UB","LB","rating","condition","exp","slider_total","normed_rating"
11,"watch",6,360,300,0,"original","03",0.0259387351778656,0
11,"watch",7,420,360,0,"original","03",0.0259387351778656,0
11,"watch",8,480,420,0,"original","03",0.0259387351778656,0
11,"watch",9,540,480,0,"original","03",0.0259387351778656,0
11,"watch",10,600,500,0,"original","03",0.0259387351778656,0
12,"headphones",1,30,0,0.0060248222677431,"original","03",0.0612121942402699,0.0984251968503937
12,"headphones",2,60,30,0.0060248222677431,"original","03",0.0612121942402699,0.0984251968503937
12,"headphones",3,90,60,0.0119291480901313,"original","03",0.0612121942402699,0.19488188976378
12,"headphones",4,120,90,0.0106036871912279,"original","03",0.0612121942402699,0.173228346456693
12,"headphones",5,150,120,0.00903723340161465,"original","03",0.0612121942402699,0.147637795275591
12,"headphones",6,180,150,0.00722978672129172,"original","03",0.0612121942402699,0.118110236220472
12,"headphones",7,210,180,0.00469936136883962,"original","03",0.0612121942402699,0.0767716535433071
12,"headphones",8,240,210,0.00313290757922641,"original","03",0.0612121942402699,0.0511811023622047
12,"headphones",9,270,240,0.00216893601638752,"original","03",0.0612121942402699,0.0354330708661417
12,"headphones",10,300,300,0.000361489336064586,"original","03",0.0612121942402699,0.00590551181102362
13,"sweater",1,40,0,0.00948406676783005,"original","03",0.0290212443095599,0.326797385620915
13,"sweater",2,80,40,0.0132776934749621,"original","03",0.0290212443095599,0.457516339869281
13,"sweater",3,120,80,0.000569044006069803,"original","03",0.0290212443095599,0.0196078431372549
13,"sweater",4,160,120,0.000758725341426404,"original","03",0.0290212443095599,0.0261437908496732
13,"sweater",5,200,160,0.000948406676783005,"original","03",0.0290212443095599,0.0326797385620915
13,"sweater",6,240,200,0.000948406676783005,"original","03",0.0290212443095599,0.0326797385620915
13,"sweater",7,280,240,0.000758725341426404,"original","03",0.0290212443095599,0.0261437908496732
13,"sweater",8,320,280,0.000569044006069803,"original","03",0.0290212443095599,0.0196078431372549
13,"sweater",9,360,320,0.000569044006069803,"original","03",0.0290212443095599,0.0196078431372549
13,"sweater",10,400,400,0.00113808801213961,"original","03",0.0290212443095599,0.0392156862745098
14,"sweater",1,40,0,0.0111911987860395,"original","03",0.0557663125948407,0.200680272108844
14,"sweater",2,80,40,0.0155538694992413,"original","03",0.0557663125948407,0.27891156462585
14,"sweater",3,120,80,0.0108118361153263,"original","03",0.0557663125948407,0.193877551020408
14,"sweater",4,160,120,0.00512139605462822,"original","03",0.0557663125948407,0.0918367346938776
14,"sweater",5,200,160,0.00417298937784522,"original","03",0.0557663125948407,0.0748299319727891
14,"sweater",6,240,200,0.00265553869499241,"original","03",0.0557663125948407,0.0476190476190476
14,"sweater",7,280,240,0.00189681335356601,"original","03",0.0557663125948407,0.0340136054421769
14,"sweater",8,320,280,0.00189681335356601,"original","03",0.0557663125948407,0.0340136054421769
14,"sweater",9,360,320,0.00151745068285281,"original","03",0.0557663125948407,0.0272108843537415
14,"sweater",10,400,400,0.000948406676783005,"original","03",0.0557663125948407,0.0170068027210884
15,"sweater",1,40,0,0.0172610015174507,"original","03",0.0637329286798179,0.270833333333333
15,"sweater",2,80,40,0.0144157814871017,"original","03",0.0637329286798179,0.226190476190476
15,"sweater",3,120,80,0.0128983308042489,"original","03",0.0637329286798179,0.202380952380952
15,"sweater",4,160,120,0.00910470409711684,"original","03",0.0637329286798179,0.142857142857143
15,"sweater",5,200,160,0.00569044006069803,"original","03",0.0637329286798179,0.0892857142857143
15,"sweater",6,240,200,0.00322458270106222,"original","03",0.0637329286798179,0.0505952380952381
15,"sweater",7,280,240,0.000379362670713202,"original","03",0.0637329286798179,0.00595238095238095
15,"sweater",8,320,280,0.000758725341426404,"original","03",0.0637329286798179,0.0119047619047619
15,"sweater",9,360,320,0,"original","03",0.0637329286798179,0
15,"sweater",10,400,400,0,"original","03",0.0637329286798179,0
16,"headphones",1,30,0,0.00976021207374383,"original","03",0.0483190745872997,0.201995012468828
16,"headphones",2,60,30,0.0103626943005181,"original","03",0.0483190745872997,0.214463840399002
16,"headphones",3,90,60,0.0101217014098084,"original","03",0.0483190745872997,0.209476309226933
16,"headphones",4,120,90,0.00831425472948548,"original","03",0.0483190745872997,0.172069825436409
16,"headphones",5,150,120,0.00722978672129172,"original","03",0.0483190745872997,0.149625935162095
16,"headphones",6,180,150,0.0025304253524521,"original","03",0.0483190745872997,0.0523690773067332
16,"headphones",7,210,180,0,"original","03",0.0483190745872997,0
16,"headphones",8,240,210,0,"original","03",0.0483190745872997,0
16,"headphones",9,270,240,0,"original","03",0.0483190745872997,0
16,"headphones",10,300,300,0,"original","03",0.0483190745872997,0
17,"headphones",1,30,0,0.00867574406555007,"original","03",0.0285576575491023,0.30379746835443
17,"headphones",2,60,30,0.0114471623087119,"original","03",0.0285576575491023,0.40084388185654
17,"headphones",3,90,60,0.00506085070490421,"original","03",0.0285576575491023,0.177215189873418
17,"headphones",4,120,90,0.00156645378961321,"original","03",0.0285576575491023,0.0548523206751055
17,"headphones",5,150,120,0.000963971562838896,"original","03",0.0285576575491023,0.0337552742616034
17,"headphones",6,180,150,0.00060248222677431,"original","03",0.0285576575491023,0.0210970464135021
17,"headphones",7,210,180,0.000240992890709724,"original","03",0.0285576575491023,0.00843881856540084
17,"headphones",8,240,210,0,"original","03",0.0285576575491023,0
17,"headphones",9,270,240,0,"original","03",0.0285576575491023,0
17,"headphones",10,300,300,0,"original","03",0.0285576575491023,0
18,"coffee maker",1,40,0,0.0153798831128883,"original","03",0.0750538295908951,0.204918032786885
18,"coffee maker",2,80,40,0.0135342971393417,"original","03",0.0750538295908951,0.180327868852459
18,"coffee maker",3,120,80,0.0115349123346663,"original","03",0.0750538295908951,0.153688524590164
18,"coffee maker",4,160,120,0.00953552752999077,"original","03",0.0750538295908951,0.127049180327869
18,"coffee maker",5,200,160,0.00768994155644417,"original","03",0.0750538295908951,0.102459016393443
18,"coffee maker",6,240,200,0.00630575207628422,"original","03",0.0750538295908951,0.0840163934426229
18,"coffee maker",7,280,240,0.00538295908951092,"original","03",0.0750538295908951,0.0717213114754098
18,"coffee maker",8,320,280,0.00415256844047985,"original","03",0.0750538295908951,0.055327868852459
18,"coffee maker",9,360,320,0.00153798831128883,"original","03",0.0750538295908951,0.0204918032786885
18,"coffee maker",10,400,400,0,"original","03",0.0750538295908951,0
19,"coffee maker",1,40,0,0,"original","03",0.0393725007689942,0
19,"coffee maker",2,80,40,0.00246078129806213,"original","03",0.0393725007689942,0.0625
19,"coffee maker",3,120,80,0.0103045216856352,"original","03",0.0393725007689942,0.26171875
19,"coffee maker",4,160,120,0.0112273146724085,"original","03",0.0393725007689942,0.28515625
19,"coffee maker",5,200,160,0.0153798831128883,"original","03",0.0393725007689942,0.390625
19,"coffee maker",6,240,200,0,"original","03",0.0393725007689942,0
19,"coffee maker",7,280,240,0,"original","03",0.0393725007689942,0
19,"coffee maker",8,320,280,0,"original","03",0.0393725007689942,0
19,"coffee maker",9,360,320,0,"original","03",0.0393725007689942,0
19,"coffee maker",10,400,400,0,"original","03",0.0393725007689942,0
20,"coffee maker",1,40,0,0.0073823438941864,"original","03",0.0732082436173485,0.100840336134454
20,"coffee maker",2,80,40,0.00907413103660412,"original","03",0.0732082436173485,0.123949579831933
20,"coffee maker",3,120,80,0.0150722854506306,"original","03",0.0732082436173485,0.205882352941176
20,"coffee maker",4,160,120,0.0124577053214396,"original","03",0.0732082436173485,0.170168067226891
20,"coffee maker",5,200,160,0.0109197170101507,"original","03",0.0732082436173485,0.149159663865546
20,"coffee maker",6,240,200,0.00861273454321747,"original","03",0.0732082436173485,0.117647058823529
20,"coffee maker",7,280,240,0.00599815441402645,"original","03",0.0732082436173485,0.0819327731092437
20,"coffee maker",8,320,280,0.0036911719470932,"original","03",0.0732082436173485,0.0504201680672269
20,"coffee maker",9,360,320,0,"original","03",0.0732082436173485,0
20,"coffee maker",10,400,400,0,"original","03",0.0732082436173485,0
0,"watch",1,60,0,0.00395256916996047,"original","03",0.0694169960474308,0.0569395017793594
0,"watch",2,120,60,0.00827569169960474,"original","03",0.0694169960474308,0.119217081850534
0,"watch",3,180,120,0.0103754940711462,"original","03",0.0694169960474308,0.149466192170819
0,"watch",4,240,180,0.012104743083004,"original","03",0.0694169960474308,0.174377224199288
0,"watch",5,300,240,0.010251976284585,"original","03",0.0694169960474308,0.147686832740214
0,"watch",6,360,300,0.00790513833992095,"original","03",0.0694169960474308,0.113879003558719
0,"watch",7,420,360,0.004199604743083,"original","03",0.0694169960474308,0.0604982206405694
0,"watch",8,480,420,0.004199604743083,"original","03",0.0694169960474308,0.0604982206405694
0,"watch",9,540,480,0.0045701581027668,"original","03",0.0694169960474308,0.0658362989323844
0,"watch",10,600,500,0.00358201581027668,"original","03",0.0694169960474308,0.0516014234875445
1,"watch",1,60,0,0.0108695652173913,"original","03",0.0539772727272727,0.20137299771167
1,"watch",2,120,60,0.0109930830039526,"original","03",0.0539772727272727,0.203661327231121
1,"watch",3,180,120,0.010251976284585,"original","03",0.0539772727272727,0.189931350114416
1,"watch",4,240,180,0.00679347826086957,"original","03",0.0539772727272727,0.125858123569794
1,"watch",5,300,240,0.00395256916996047,"original","03",0.0539772727272727,0.0732265446224256
1,"watch",6,360,300,0.00370553359683794,"original","03",0.0539772727272727,0.068649885583524
1,"watch",7,420,360,0.00345849802371542,"original","03",0.0539772727272727,0.0640732265446224
1,"watch",8,480,420,0.0020998023715415,"original","03",0.0539772727272727,0.0389016018306636
1,"watch",9,540,480,0.00135869565217391,"original","03",0.0539772727272727,0.0251716247139588
1,"watch",10,600,500,0.000494071146245059,"original","03",0.0539772727272727,0.0091533180778032
2,"headphones",1,30,0,0.0101217014098084,"original","03",0.0494035425954934,0.204878048780488
2,"headphones",2,60,30,0.00674780093987227,"original","03",0.0494035425954934,0.136585365853659
2,"headphones",3,90,60,0.00518134715025907,"original","03",0.0494035425954934,0.104878048780488
2,"headphones",4,120,90,0.00469936136883962,"original","03",0.0494035425954934,0.0951219512195122
2,"headphones",5,150,120,0.00457886492348476,"original","03",0.0494035425954934,0.0926829268292683
2,"headphones",6,180,150,0.00433787203277503,"original","03",0.0494035425954934,0.0878048780487805
2,"headphones",7,210,180,0.00397638269671045,"original","03",0.0494035425954934,0.0804878048780488
2,"headphones",8,240,210,0.00361489336064586,"original","03",0.0494035425954934,0.0731707317073171
2,"headphones",9,270,240,0.00337390046993614,"original","03",0.0494035425954934,0.0682926829268293
2,"headphones",10,300,300,0.00277141824316183,"original","03",0.0494035425954934,0.0560975609756098
3,"sweater",1,40,0,0.0178300455235205,"original","03",0.0908573596358118,0.196242171189979
3,"sweater",2,80,40,0.0178300455235205,"original","03",0.0908573596358118,0.196242171189979
3,"sweater",3,120,80,0.0151745068285281,"original","03",0.0908573596358118,0.167014613778706
3,"sweater",4,160,120,0.0123292867981791,"original","03",0.0908573596358118,0.135699373695198
3,"sweater",5,200,160,0.00948406676783005,"original","03",0.0908573596358118,0.104384133611691
3,"sweater",6,240,200,0.00682852807283763,"original","03",0.0908573596358118,0.0751565762004175
3,"sweater",7,280,240,0.00455235204855842,"original","03",0.0908573596358118,0.0501043841336117
3,"sweater",8,320,280,0.00360394537177542,"original","03",0.0908573596358118,0.0396659707724426
3,"sweater",9,360,320,0.00170713201820941,"original","03",0.0908573596358118,0.0187891440501044
3,"sweater",10,400,400,0.00151745068285281,"original","03",0.0908573596358118,0.0167014613778706
4,"coffee maker",1,40,0,0.0153798831128883,"original","03",0.0490618271301138,0.313479623824451
4,"coffee maker",2,80,40,0.0123039064903107,"original","03",0.0490618271301138,0.250783699059561
4,"coffee maker",3,120,80,0.00892033220547524,"original","03",0.0490618271301138,0.181818181818182
4,"coffee maker",4,160,120,0.00784374038757306,"original","03",0.0490618271301138,0.15987460815047
4,"coffee maker",5,200,160,0.0046139649338665,"original","03",0.0490618271301138,0.0940438871473354
4,"coffee maker",6,240,200,0,"original","03",0.0490618271301138,0
4,"coffee maker",7,280,240,0,"original","03",0.0490618271301138,0
4,"coffee maker",8,320,280,0,"original","03",0.0490618271301138,0
4,"coffee maker",9,360,320,0,"original","03",0.0490618271301138,0
4,"coffee maker",10,400,400,0,"original","03",0.0490618271301138,0
5,"sweater",1,40,0,0.0185887708649469,"original","03",0.0627845220030349,0.29607250755287
5,"sweater",2,80,40,0.0170713201820941,"original","03",0.0627845220030349,0.27190332326284
5,"sweater",3,120,80,0.0159332321699545,"original","03",0.0627845220030349,0.253776435045317
5,"sweater",4,160,120,0.00777693474962064,"original","03",0.0627845220030349,0.123867069486405
5,"sweater",5,200,160,0.00208649468892261,"original","03",0.0627845220030349,0.0332326283987915
5,"sweater",6,240,200,0.000379362670713202,"original","03",0.0627845220030349,0.00604229607250755
5,"sweater",7,280,240,0.000189681335356601,"original","03",0.0627845220030349,0.00302114803625378
5,"sweater",8,320,280,0.000189681335356601,"original","03",0.0627845220030349,0.00302114803625378
5,"sweater",9,360,320,0.000379362670713202,"original","03",0.0627845220030349,0.00604229607250755
5,"sweater",10,400,400,0.000189681335356601,"original","03",0.0627845220030349,0.00302114803625378
6,"sweater",1,40,0,0.0174506828528073,"original","03",0.0785280728376328,0.222222222222222
6,"sweater",2,80,40,0.0185887708649469,"original","03",0.0785280728376328,0.236714975845411
6,"sweater",3,120,80,0.0151745068285281,"original","03",0.0785280728376328,0.193236714975845
6,"sweater",4,160,120,0.0113808801213961,"original","03",0.0785280728376328,0.144927536231884
6,"sweater",5,200,160,0.00796661608497724,"original","03",0.0785280728376328,0.101449275362319
6,"sweater",6,240,200,0.00569044006069803,"original","03",0.0785280728376328,0.072463768115942
6,"sweater",7,280,240,0.00227617602427921,"original","03",0.0785280728376328,0.0289855072463768
6,"sweater",8,320,280,0,"original","03",0.0785280728376328,0
6,"sweater",9,360,320,0,"original","03",0.0785280728376328,0
6,"sweater",10,400,400,0,"original","03",0.0785280728376328,0
7,"sweater",1,40,0,0.0166919575113809,"original","03",0.0861153262518968,0.193832599118943
7,"sweater",2,80,40,0.0144157814871017,"original","03",0.0861153262518968,0.167400881057269
7,"sweater",3,120,80,0.0123292867981791,"original","03",0.0861153262518968,0.143171806167401
7,"sweater",4,160,120,0.00853566009104704,"original","03",0.0861153262518968,0.0991189427312775
