"response","dollar_amount","level","qtype","item","phrasing","workerid","language","age","education","comments"
4,1200,2,"inductive","watch","conditional","26","english",47,"2","somewhat hard over the course of the study to be exact with what product is or isn&quotechart expensive. "
4,900,3,"concrete","watch","conditional","26","english",47,"2","somewhat hard over the course of the study to be exact with what product is or isn&quotechart expensive. "
0,600,1,"concrete","laptop","conditional","26","english",47,"2","somewhat hard over the course of the study to be exact with what product is or isn&quotechart expensive. "
3,925,2,"inductive","laptop","conditional","26","english",47,"2","somewhat hard over the course of the study to be exact with what product is or isn&quotechart expensive. "
-4,2,0,"inductive","coffee maker","conditional","26","english",47,"2","somewhat hard over the course of the study to be exact with what product is or isn&quotechart expensive. "
-3,24,0,"inductive","watch","conditional","26","english",47,"2","somewhat hard over the course of the study to be exact with what product is or isn&quotechart expensive. "
-2,57,2,"concrete","sweater","conditional","26","english",47,"2","somewhat hard over the course of the study to be exact with what product is or isn&quotechart expensive. "
-3,2.58,0,"inductive","headphones","conditional","26","english",47,"2","somewhat hard over the course of the study to be exact with what product is or isn&quotechart expensive. "
1,188,4,"concrete","coffee maker","conditional","26","english",47,"2","somewhat hard over the course of the study to be exact with what product is or isn&quotechart expensive. "
-4,18,0,"concrete","sweater","conditional","26","english",47,"2","somewhat hard over the course of the study to be exact with what product is or isn&quotechart expensive. "
-2,24,0,"concrete","headphones","conditional","26","english",47,"2","somewhat hard over the course of the study to be exact with what product is or isn&quotechart expensive. "
3,1850,4,"concrete","laptop","conditional","26","english",47,"2","somewhat hard over the course of the study to be exact with what product is or isn&quotechart expensive. "
-1,96,2,"concrete","headphones","conditional","26","english",47,"2","somewhat hard over the course of the study to be exact with what product is or isn&quotechart expensive. "
-3,18.5,0,"inductive","laptop","conditional","26","english",47,"2","somewhat hard over the course of the study to be exact with what product is or isn&quotechart expensive. "
4,258,4,"inductive","headphones","conditional","26","english",47,"2","somewhat hard over the course of the study to be exact with what product is or isn&quotechart expensive. "
4,1680,3,"inductive","watch","conditional","26","english",47,"2","somewhat hard over the course of the study to be exact with what product is or isn&quotechart expensive. "
-1,84,2,"concrete","coffee maker","conditional","26","english",47,"2","somewhat hard over the course of the study to be exact with what product is or isn&quotechart expensive. "
1,1250,3,"concrete","laptop","conditional","26","english",47,"2","somewhat hard over the course of the study to be exact with what product is or isn&quotechart expensive. "
2,150,4,"concrete","sweater","conditional","26","english",47,"2","somewhat hard over the course of the study to be exact with what product is or isn&quotechart expensive. "
-4,1.71,0,"inductive","sweater","conditional","26","english",47,"2","somewhat hard over the course of the study to be exact with what product is or isn&quotechart expensive. "
3,2000,4,"concrete","watch","conditional","26","english",47,"2","somewhat hard over the course of the study to be exact with what product is or isn&quotechart expensive. "
4,1850,4,"inductive","laptop","conditional","26","english",47,"2","somewhat hard over the course of the study to be exact with what product is or isn&quotechart expensive. "
1,900,2,"concrete","laptop","conditional","26","english",47,"2","somewhat hard over the course of the study to be exact with what product is or isn&quotechart expensive. "
-1,450,2,"concrete","watch","conditional","26","english",47,"2","somewhat hard over the course of the study to be exact with what product is or isn&quotechart expensive. "
-1,87,3,"concrete","sweater","conditional","26","english",47,"2","somewhat hard over the course of the study to be exact with what product is or isn&quotechart expensive. "
2,140,3,"inductive","coffee maker","conditional","26","english",47,"2","somewhat hard over the course of the study to be exact with what product is or isn&quotechart expensive. "
2,119.7,3,"inductive","sweater","conditional","26","english",47,"2","somewhat hard over the course of the study to be exact with what product is or isn&quotechart expensive. "
-3,24,0,"concrete","coffee maker","conditional","26","english",47,"2","somewhat hard over the course of the study to be exact with what product is or isn&quotechart expensive. "
-1,124,3,"concrete","coffee maker","conditional","26","english",47,"2","somewhat hard over the course of the study to be exact with what product is or isn&quotechart expensive. "
-2,52,1,"concrete","coffee maker","conditional","26","english",47,"2","somewhat hard over the course of the study to be exact with what product is or isn&quotechart expensive. "
2,240,1,"inductive","watch","conditional","26","english",47,"2","somewhat hard over the course of the study to be exact with what product is or isn&quotechart expensive. "
-1,60,1,"concrete","headphones","conditional","26","english",47,"2","somewhat hard over the course of the study to be exact with what product is or isn&quotechart expensive. "
1,171,4,"inductive","sweater","conditional","26","english",47,"2","somewhat hard over the course of the study to be exact with what product is or isn&quotechart expensive. "
4,2400,4,"inductive","watch","conditional","26","english",47,"2","somewhat hard over the course of the study to be exact with what product is or isn&quotechart expensive. "
2,129,2,"inductive","headphones","conditional","26","english",47,"2","somewhat hard over the course of the study to be exact with what product is or isn&quotechart expensive. "
0,185,1,"inductive","laptop","conditional","26","english",47,"2","somewhat hard over the course of the study to be exact with what product is or isn&quotechart expensive. "
-2,36,1,"concrete","sweater","conditional","26","english",47,"2","somewhat hard over the course of the study to be exact with what product is or isn&quotechart expensive. "
3,234,4,"concrete","headphones","conditional","26","english",47,"2","somewhat hard over the course of the study to be exact with what product is or isn&quotechart expensive. "
2,200,4,"inductive","coffee maker","conditional","26","english",47,"2","somewhat hard over the course of the study to be exact with what product is or isn&quotechart expensive. "
4,900,3,"concrete","watch","conditional","27","English",56,"3","Really interesting HIT. Made me think."
0,87,3,"concrete","sweater","conditional","27","English",56,"3","Really interesting HIT. Made me think."
-3,350,0,"concrete","laptop","conditional","27","English",56,"3","Really interesting HIT. Made me think."
-2,2400,4,"inductive","watch","conditional","27","English",56,"3","Really interesting HIT. Made me think."
-2,185,1,"inductive","laptop","conditional","27","English",56,"3","Really interesting HIT. Made me think."
4,144,3,"concrete","headphones","conditional","27","English",56,"3","Really interesting HIT. Made me think."
-2,171,4,"inductive","sweater","conditional","27","English",56,"3","Really interesting HIT. Made me think."
4,450,2,"concrete","watch","conditional","27","English",56,"3","Really interesting HIT. Made me think."
-2,258,4,"inductive","headphones","conditional","27","English",56,"3","Really interesting HIT. Made me think."
2,600,1,"concrete","laptop","conditional","27","English",56,"3","Really interesting HIT. Made me think."
2,250,1,"concrete","watch","conditional","27","English",56,"3","Really interesting HIT. Made me think."
-3,1295,3,"inductive","laptop","conditional","27","English",56,"3","Really interesting HIT. Made me think."
3,900,2,"concrete","laptop","conditional","27","English",56,"3","Really interesting HIT. Made me think."
-4,36,1,"concrete","sweater","conditional","27","English",56,"3","Really interesting HIT. Made me think."
0,84,2,"concrete","coffee maker","conditional","27","English",56,"3","Really interesting HIT. Made me think."
4,1.71,0,"inductive","sweater","conditional","27","English",56,"3","Really interesting HIT. Made me think."
-3,1200,2,"inductive","watch","conditional","27","English",56,"3","Really interesting HIT. Made me think."
-3,925,2,"inductive","laptop","conditional","27","English",56,"3","Really interesting HIT. Made me think."
2,17.1,1,"inductive","sweater","conditional","27","English",56,"3","Really interesting HIT. Made me think."
-2,85.5,2,"inductive","sweater","conditional","27","English",56,"3","Really interesting HIT. Made me think."
0,60,1,"concrete","headphones","conditional","27","English",56,"3","Really interesting HIT. Made me think."
3,150,4,"concrete","sweater","conditional","27","English",56,"3","Really interesting HIT. Made me think."
-4,24,0,"concrete","headphones","conditional","27","English",56,"3","Really interesting HIT. Made me think."
3,124,3,"concrete","coffee maker","conditional","27","English",56,"3","Really interesting HIT. Made me think."
-3,140,3,"inductive","coffee maker","conditional","27","English",56,"3","Really interesting HIT. Made me think."
-3,1680,3,"inductive","watch","conditional","27","English",56,"3","Really interesting HIT. Made me think."
-2,240,1,"inductive","watch","conditional","27","English",56,"3","Really interesting HIT. Made me think."
-3,119.7,3,"inductive","sweater","conditional","27","English",56,"3","Really interesting HIT. Made me think."
4,1250,3,"concrete","laptop","conditional","27","English",56,"3","Really interesting HIT. Made me think."
-3,1850,4,"inductive","laptop","conditional","27","English",56,"3","Really interesting HIT. Made me think."
-1,25.8,1,"inductive","headphones","conditional","27","English",56,"3","Really interesting HIT. Made me think."
-1,24,0,"inductive","watch","conditional","27","English",56,"3","Really interesting HIT. Made me think."
4,234,4,"concrete","headphones","conditional","27","English",56,"3","Really interesting HIT. Made me think."
4,2,0,"inductive","coffee maker","conditional","27","English",56,"3","Really interesting HIT. Made me think."
-3,129,2,"inductive","headphones","conditional","27","English",56,"3","Really interesting HIT. Made me think."
1,100,0,"concrete","watch","conditional","27","English",56,"3","Really interesting HIT. Made me think."
2,96,2,"concrete","headphones","conditional","27","English",56,"3","Really interesting HIT. Made me think."
4,2.58,0,"inductive","headphones","conditional","27","English",56,"3","Really interesting HIT. Made me think."
-1,52,1,"concrete","coffee maker","conditional","27","English",56,"3","Really interesting HIT. Made me think."
-4,24,0,"concrete","coffee maker","conditional","27","English",56,"3","Really interesting HIT. Made me think."
-3,100,2,"inductive","coffee maker","conditional","27","English",56,"3","Really interesting HIT. Made me think."
4,2000,4,"concrete","watch","conditional","27","English",56,"3","Really interesting HIT. Made me think."
4,188,4,"concrete","coffee maker","conditional","27","English",56,"3","Really interesting HIT. Made me think."
-3,180.6,3,"inductive","headphones","conditional","27","English",56,"3","Really interesting HIT. Made me think."
4,18.5,0,"inductive","laptop","conditional","27","English",56,"3","Really interesting HIT. Made me think."
-4,18,0,"concrete","sweater","conditional","27","English",56,"3","Really interesting HIT. Made me think."
-2,57,2,"concrete","sweater","conditional","27","English",56,"3","Really interesting HIT. Made me think."
1,20,1,"inductive","coffee maker","conditional","27","English",56,"3","Really interesting HIT. Made me think."
-3,200,4,"inductive","coffee maker","conditional","27","English",56,"3","Really interesting HIT. Made me think."
4,1850,4,"concrete","laptop","conditional","27","English",56,"3","Really interesting HIT. Made me think."
-4,24,0,"inductive","watch","conditional","28","english",36,"3",""
4,1250,3,"concrete","laptop","conditional","28","english",36,"3",""
4,925,2,"inductive","laptop","conditional","28","english",36,"3",""
2,57,2,"concrete","sweater","conditional","28","english",36,"3",""
0,52,1,"concrete","coffee maker","conditional","28","english",36,"3",""
3,96,2,"concrete","headphones","conditional","28","english",36,"3",""
-2,140,3,"inductive","coffee maker","conditional","28","english",36,"3",""
-4,18,0,"concrete","sweater","conditional","28","english",36,"3",""
2,250,1,"concrete","watch","conditional","28","english",36,"3",""
0,1680,3,"inductive","watch","conditional","28","english",36,"3",""
-2,36,1,"concrete","sweater","conditional","28","english",36,"3",""
1,600,1,"concrete","laptop","conditional","28","english",36,"3",""
-1,1295,3,"inductive","laptop","conditional","28","english",36,"3",""
3,124,3,"concrete","coffee maker","conditional","28","english",36,"3",""
4,2000,4,"concrete","watch","conditional","28","english",36,"3",""
-2,2400,4,"inductive","watch","conditional","28","english",36,"3",""
2,450,2,"concrete","watch","conditional","28","english",36,"3",""
3,150,4,"concrete","sweater","conditional","28","english",36,"3",""
-1,100,0,"concrete","watch","conditional","28","english",36,"3",""
0,85.5,2,"inductive","sweater","conditional","28","english",36,"3",""
4,1.71,0,"inductive","sweater","conditional","28","english",36,"3",""
3,188,4,"concrete","coffee maker","conditional","28","english",36,"3",""
4,18.5,0,"inductive","laptop","conditional","28","english",36,"3",""
3,900,2,"concrete","laptop","conditional","28","english",36,"3",""
4,2.58,0,"inductive","headphones","conditional","28","english",36,"3",""
-1,1200,2,"inductive","watch","conditional","28","english",36,"3",""
-1,171,4,"inductive","sweater","conditional","28","english",36,"3",""
-2,350,0,"concrete","laptop","conditional","28","english",36,"3",""
1,60,1,"concrete","headphones","conditional","28","english",36,"3",""
3,144,3,"concrete","headphones","conditional","28","english",36,"3",""
3,240,1,"inductive","watch","conditional","28","english",36,"3",""
3,25.8,1,"inductive","headphones","conditional","28","english",36,"3",""
-1,180.6,3,"inductive","headphones","conditional","28","english",36,"3",""
2,185,1,"inductive","laptop","conditional","28","english",36,"3",""
-2,24,0,"concrete","headphones","conditional","28","english",36,"3",""
3,20,1,"inductive","coffee maker","conditional","28","english",36,"3",""
-3,24,0,"concrete","coffee maker","conditional","28","english",36,"3",""
4,234,4,"concrete","headphones","conditional","28","english",36,"3",""
1,100,2,"inductive","coffee maker","conditional","28","english",36,"3",""
4,1850,4,"concrete","laptop","conditional","28","english",36,"3",""
-1,119.7,3,"inductive","sweater","conditional","28","english",36,"3",""
-2,258,4,"inductive","headphones","conditional","28","english",36,"3",""
1,87,3,"concrete","sweater","conditional","28","english",36,"3",""
-1,129,2,"inductive","headphones","conditional","28","english",36,"3",""
4,2,0,"inductive","coffee maker","conditional","28","english",36,"3",""
2,84,2,"concrete","coffee maker","conditional","28","english",36,"3",""
-2,1850,4,"inductive","laptop","conditional","28","english",36,"3",""
3,17.1,1,"inductive","sweater","conditional","28","english",36,"3",""
-1,200,4,"inductive","coffee maker","conditional","28","english",36,"3",""
3,900,3,"concrete","watch","conditional","28","english",36,"3",""
-1,129,2,"inductive","headphones","conditional","29","English",28,"1",""
-4,18,0,"concrete","sweater","conditional","29","English",28,"1",""
1,124,3,"concrete","coffee maker","conditional","29","English",28,"1",""
3,2000,4,"concrete","watch","conditional","29","English",28,"1",""
-1,100,0,"concrete","watch","conditional","29","English",28,"1",""
-1,171,4,"inductive","sweater","conditional","29","English",28,"1",""
-1,2400,4,"inductive","watch","conditional","29","English",28,"1",""
4,1.71,0,"inductive","sweater","conditional","29","English",28,"1",""
3,900,2,"concrete","laptop","conditional","29","English",28,"1",""
3,2.58,0,"inductive","headphones","conditional","29","English",28,"1",""
-2,36,1,"concrete","sweater","conditional","29","English",28,"1",""
2,96,2,"concrete","headphones","conditional","29","English",28,"1",""
3,188,4,"concrete","coffee maker","conditional","29","English",28,"1",""
4,18.5,0,"inductive","laptop","conditional","29","English",28,"1",""
-1,600,1,"concrete","laptop","conditional","29","English",28,"1",""
-2,200,4,"inductive","coffee maker","conditional","29","English",28,"1",""
-2,1200,2,"inductive","watch","conditional","29","English",28,"1",""
2,900,3,"concrete","watch","conditional","29","English",28,"1",""
-4,24,0,"concrete","coffee maker","conditional","29","English",28,"1",""
-2,925,2,"inductive","laptop","conditional","29","English",28,"1",""
-3,350,0,"concrete","laptop","conditional","29","English",28,"1",""
1,185,1,"inductive","laptop","conditional","29","English",28,"1",""
1,240,1,"inductive","watch","conditional","29","English",28,"1",""
3,17.1,1,"inductive","sweater","conditional","29","English",28,"1",""
-2,140,3,"inductive","coffee maker","conditional","29","English",28,"1",""
-2,100,2,"inductive","coffee maker","conditional","29","English",28,"1",""
-3,1850,4,"inductive","laptop","conditional","29","English",28,"1",""
4,24,0,"inductive","watch","conditional","29","English",28,"1",""
-3,1295,3,"inductive","laptop","conditional","29","English",28,"1",""
-2,1680,3,"inductive","watch","conditional","29","English",28,"1",""
1,84,2,"concrete","coffee maker","conditional","29","English",28,"1",""
0,57,2,"concrete","sweater","conditional","29","English",28,"1",""
1,87,3,"concrete","sweater","conditional","29","English",28,"1",""
-4,24,0,"concrete","headphones","conditional","29","English",28,"1",""
0,60,1,"concrete","headphones","conditional","29","English",28,"1",""
3,234,4,"concrete","headphones","conditional","29","English",28,"1",""
-3,258,4,"inductive","headphones","conditional","29","English",28,"1",""
-2,85.5,2,"inductive","sweater","conditional","29","English",28,"1",""
1,250,1,"concrete","watch","conditional","29","English",28,"1",""
3,1250,3,"concrete","laptop","conditional","29","English",28,"1",""
2,20,1,"inductive","coffee maker","conditional","29","English",28,"1",""
4,1850,4,"concrete","laptop","conditional","29","English",28,"1",""
-2,180.6,3,"inductive","headphones","conditional","29","English",28,"1",""
4,2,0,"inductive","coffee maker","conditional","29","English",28,"1",""
2,144,3,"concrete","headphones","conditional","29","English",28,"1",""
3,150,4,"concrete","sweater","conditional","29","English",28,"1",""
2,450,2,"concrete","watch","conditional","29","English",28,"1",""
-1,52,1,"concrete","coffee maker","conditional","29","English",28,"1",""
2,25.8,1,"inductive","headphones","conditional","29","English",28,"1",""
-3,119.7,3,"inductive","sweater","conditional","29","English",28,"1",""
