"Iteration","Chain","type","label","dollar_amount","object","value"
37,1,"concrete","endorsement","1850","laptop",0.801099463182778
38,1,"concrete","endorsement","1850","laptop",0.801099463182778
39,1,"concrete","endorsement","1850","laptop",0.807335685866988
40,1,"concrete","endorsement","1850","laptop",0.807335685866988
41,1,"concrete","endorsement","1850","laptop",0.817483484600468
42,1,"concrete","endorsement","1850","laptop",0.803907011289035
43,1,"concrete","endorsement","1850","laptop",0.861973096888486
44,1,"concrete","endorsement","1850","laptop",0.819912755932047
45,1,"concrete","endorsement","1850","laptop",0.820995152491496
46,1,"concrete","endorsement","1850","laptop",0.820995152491496
47,1,"concrete","endorsement","1850","laptop",0.799338644034196
48,1,"concrete","endorsement","1850","laptop",0.799338644034196
49,1,"concrete","endorsement","1850","laptop",0.799338644034196
50,1,"concrete","endorsement","1850","laptop",0.824902429107121
1,1,"concrete","endorsement","2350","laptop",0.77455291156327
2,1,"concrete","endorsement","2350","laptop",0.77455291156327
3,1,"concrete","endorsement","2350","laptop",0.77455291156327
4,1,"concrete","endorsement","2350","laptop",0.77455291156327
5,1,"concrete","endorsement","2350","laptop",0.778171958116545
6,1,"concrete","endorsement","2350","laptop",0.895974463574844
7,1,"concrete","endorsement","2350","laptop",0.895974463574844
8,1,"concrete","endorsement","2350","laptop",0.79538483006986
9,1,"concrete","endorsement","2350","laptop",0.79538483006986
10,1,"concrete","endorsement","2350","laptop",0.861818299196462
11,1,"concrete","endorsement","2350","laptop",0.845190242494923
12,1,"concrete","endorsement","2350","laptop",0.870588315948556
13,1,"concrete","endorsement","2350","laptop",0.815450420810596
14,1,"concrete","endorsement","2350","laptop",0.815450420810596
15,1,"concrete","endorsement","2350","laptop",0.83754847257274
16,1,"concrete","endorsement","2350","laptop",0.853715666591775
17,1,"concrete","endorsement","2350","laptop",0.818033424367911
18,1,"concrete","endorsement","2350","laptop",0.831101276742189
19,1,"concrete","endorsement","2350","laptop",0.831101276742189
20,1,"concrete","endorsement","2350","laptop",0.831101276742189
21,1,"concrete","endorsement","2350","laptop",0.831101276742189
22,1,"concrete","endorsement","2350","laptop",0.831101276742189
23,1,"concrete","endorsement","2350","laptop",0.851779799613429
24,1,"concrete","endorsement","2350","laptop",0.80429149754826
25,1,"concrete","endorsement","2350","laptop",0.810405989881028
26,1,"concrete","endorsement","2350","laptop",0.856280183072888
27,1,"concrete","endorsement","2350","laptop",0.886965909293609
28,1,"concrete","endorsement","2350","laptop",0.886965909293609
29,1,"concrete","endorsement","2350","laptop",0.886965909293609
30,1,"concrete","endorsement","2350","laptop",0.89788867714485
31,1,"concrete","endorsement","2350","laptop",0.89788867714485
32,1,"concrete","endorsement","2350","laptop",0.831680451482235
33,1,"concrete","endorsement","2350","laptop",0.855935722021209
34,1,"concrete","endorsement","2350","laptop",0.868873175438521
35,1,"concrete","endorsement","2350","laptop",0.868873175438521
36,1,"concrete","endorsement","2350","laptop",0.851885393284475
37,1,"concrete","endorsement","2350","laptop",0.851885393284475
38,1,"concrete","endorsement","2350","laptop",0.851885393284475
39,1,"concrete","endorsement","2350","laptop",0.856800214236397
40,1,"concrete","endorsement","2350","laptop",0.856800214236397
41,1,"concrete","endorsement","2350","laptop",0.864883014519478
42,1,"concrete","endorsement","2350","laptop",0.854135058690615
43,1,"concrete","endorsement","2350","laptop",0.899071540253042
44,1,"concrete","endorsement","2350","laptop",0.866280831503349
45,1,"concrete","endorsement","2350","laptop",0.867221729730081
46,1,"concrete","endorsement","2350","laptop",0.867221729730081
47,1,"concrete","endorsement","2350","laptop",0.849948673579025
48,1,"concrete","endorsement","2350","laptop",0.849948673579025
49,1,"concrete","endorsement","2350","laptop",0.849948673579025
50,1,"concrete","endorsement","2350","laptop",0.870101672211326
1,1,"concrete","endorsement","2900","laptop",0.829177791122454
2,1,"concrete","endorsement","2900","laptop",0.829177791122454
3,1,"concrete","endorsement","2900","laptop",0.829177791122454
4,1,"concrete","endorsement","2900","laptop",0.829177791122454
5,1,"concrete","endorsement","2900","laptop",0.832089381234152
6,1,"concrete","endorsement","2900","laptop",0.925397110898805
7,1,"concrete","endorsement","2900","laptop",0.925397110898805
8,1,"concrete","endorsement","2900","laptop",0.848573420633609
9,1,"concrete","endorsement","2900","laptop",0.848573420633609
10,1,"concrete","endorsement","2900","laptop",0.899146412607309
11,1,"concrete","endorsement","2900","laptop",0.8854937459846
12,1,"concrete","endorsement","2900","laptop",0.904769698099313
13,1,"concrete","endorsement","2900","laptop",0.859802790317026
14,1,"concrete","endorsement","2900","laptop",0.859802790317026
15,1,"concrete","endorsement","2900","laptop",0.877826071069797
16,1,"concrete","endorsement","2900","laptop",0.891425774017649
17,1,"concrete","endorsement","2900","laptop",0.86318547492343
18,1,"concrete","endorsement","2900","laptop",0.874281180990112
19,1,"concrete","endorsement","2900","laptop",0.874281180990112
20,1,"concrete","endorsement","2900","laptop",0.874281180990112
21,1,"concrete","endorsement","2900","laptop",0.874281180990112
22,1,"concrete","endorsement","2900","laptop",0.874281180990112
23,1,"concrete","endorsement","2900","laptop",0.890291667942082
24,1,"concrete","endorsement","2900","laptop",0.852720668188849
25,1,"concrete","endorsement","2900","laptop",0.857571461351397
26,1,"concrete","endorsement","2900","laptop",0.89344261282595
27,1,"concrete","endorsement","2900","laptop",0.916937856080993
28,1,"concrete","endorsement","2900","laptop",0.916937856080993
29,1,"concrete","endorsement","2900","laptop",0.916937856080993
30,1,"concrete","endorsement","2900","laptop",0.925701425248999
31,1,"concrete","endorsement","2900","laptop",0.925701425248999
32,1,"concrete","endorsement","2900","laptop",0.874450323087815
33,1,"concrete","endorsement","2900","laptop",0.893311912223186
34,1,"concrete","endorsement","2900","laptop",0.903264756617315
35,1,"concrete","endorsement","2900","laptop",0.903264756617315
36,1,"concrete","endorsement","2900","laptop",0.890486971679417
37,1,"concrete","endorsement","2900","laptop",0.890486971679417
38,1,"concrete","endorsement","2900","laptop",0.890486971679417
39,1,"concrete","endorsement","2900","laptop",0.894268834832094
40,1,"concrete","endorsement","2900","laptop",0.894268834832094
41,1,"concrete","endorsement","2900","laptop",0.90052594009529
42,1,"concrete","endorsement","2900","laptop",0.892240293007307
43,1,"concrete","endorsement","2900","laptop",0.926374057549588
44,1,"concrete","endorsement","2900","laptop",0.901327405984547
45,1,"concrete","endorsement","2900","laptop",0.902114703209838
46,1,"concrete","endorsement","2900","laptop",0.902114703209838
47,1,"concrete","endorsement","2900","laptop",0.888712934548355
48,1,"concrete","endorsement","2900","laptop",0.888712934548355
49,1,"concrete","endorsement","2900","laptop",0.888712934548355
50,1,"concrete","endorsement","2900","laptop",0.904230860631067
1,1,"concrete","endorsement","3450","laptop",0.893401830066187
2,1,"concrete","endorsement","3450","laptop",0.893401830066187
3,1,"concrete","endorsement","3450","laptop",0.893401830066187
4,1,"concrete","endorsement","3450","laptop",0.893401830066187
5,1,"concrete","endorsement","3450","laptop",0.895410714570412
6,1,"concrete","endorsement","3450","laptop",0.960512060368056
7,1,"concrete","endorsement","3450","laptop",0.960512060368056
8,1,"concrete","endorsement","3450","laptop",0.912671496815361
9,1,"concrete","endorsement","3450","laptop",0.912671496815361
10,1,"concrete","endorsement","3450","laptop",0.944316015413655
11,1,"concrete","endorsement","3450","laptop",0.93535662553134
12,1,"concrete","endorsement","3450","laptop",0.947233069203694
13,1,"concrete","endorsement","3450","laptop",0.91490889081251
14,1,"concrete","endorsement","3450","laptop",0.91490889081251
15,1,"concrete","endorsement","3450","laptop",0.927468070833149
16,1,"concrete","endorsement","3450","laptop",0.936920912190935
17,1,"concrete","endorsement","3450","laptop",0.918241216448215
18,1,"concrete","endorsement","3450","laptop",0.927208186063586
19,1,"concrete","endorsement","3450","laptop",0.927208186063586
20,1,"concrete","endorsement","3450","laptop",0.927208186063586
21,1,"concrete","endorsement","3450","laptop",0.927208186063586
22,1,"concrete","endorsement","3450","laptop",0.927208186063586
23,1,"concrete","endorsement","3450","laptop",0.937486923838191
24,1,"concrete","endorsement","3450","laptop",0.912927654788402
25,1,"concrete","endorsement","3450","laptop",0.916157784394232
26,1,"concrete","endorsement","3450","laptop",0.939445954904638
27,1,"concrete","endorsement","3450","laptop",0.954077312185351
28,1,"concrete","endorsement","3450","laptop",0.954077312185351
29,1,"concrete","endorsement","3450","laptop",0.954077312185351
30,1,"concrete","endorsement","3450","laptop",0.960882216677874
31,1,"concrete","endorsement","3450","laptop",0.960882216677874
32,1,"concrete","endorsement","3450","laptop",0.929765562539643
33,1,"concrete","endorsement","3450","laptop",0.941405718839795
34,1,"concrete","endorsement","3450","laptop",0.94741018444772
35,1,"concrete","endorsement","3450","laptop",0.94741018444772
36,1,"concrete","endorsement","3450","laptop",0.941008770375687
37,1,"concrete","endorsement","3450","laptop",0.941008770375687
38,1,"concrete","endorsement","3450","laptop",0.941008770375687
39,1,"concrete","endorsement","3450","laptop",0.943238457141526
40,1,"concrete","endorsement","3450","laptop",0.943238457141526
41,1,"concrete","endorsement","3450","laptop",0.94696370039927
42,1,"concrete","endorsement","3450","laptop",0.94207259928725
43,1,"concrete","endorsement","3450","laptop",0.961648866035292
44,1,"concrete","endorsement","3450","laptop",0.946896773627816
45,1,"concrete","endorsement","3450","laptop",0.947567548644329
46,1,"concrete","endorsement","3450","laptop",0.947567548644329
47,1,"concrete","endorsement","3450","laptop",0.939544660959026
48,1,"concrete","endorsement","3450","laptop",0.939544660959026
49,1,"concrete","endorsement","3450","laptop",0.939544660959026
50,1,"concrete","endorsement","3450","laptop",0.948725612952009
1,1,"prior","mu","NA","laptop",1.00891752542157
2,1,"prior","mu","NA","laptop",1.00891752542157
3,1,"prior","mu","NA","laptop",1.00891752542157
4,1,"prior","mu","NA","laptop",1.00891752542157
5,1,"prior","mu","NA","laptop",1.00891752542157
6,1,"prior","mu","NA","laptop",1.02603985583915
7,1,"prior","mu","NA","laptop",1.02603985583915
8,1,"prior","mu","NA","laptop",1.02603985583915
9,1,"prior","mu","NA","laptop",1.02603985583915
10,1,"prior","mu","NA","laptop",1.02603985583915
11,1,"prior","mu","NA","laptop",1.02603985583915
12,1,"prior","mu","NA","laptop",1.02603985583915
13,1,"prior","mu","NA","laptop",1.02603985583915
14,1,"prior","mu","NA","laptop",1.02603985583915
15,1,"prior","mu","NA","laptop",1.10419770734463
16,1,"prior","mu","NA","laptop",1.10419770734463
17,1,"prior","mu","NA","laptop",1.40199426548904
18,1,"prior","mu","NA","laptop",1.41213707090443
19,1,"prior","mu","NA","laptop",1.41213707090443
20,1,"prior","mu","NA","laptop",1.41213707090443
21,1,"prior","mu","NA","laptop",1.41213707090443
22,1,"prior","mu","NA","laptop",1.41213707090443
23,1,"prior","mu","NA","laptop",1.41213707090443
24,1,"prior","mu","NA","laptop",1.77878469996887
25,1,"prior","mu","NA","laptop",1.77878469996887
26,1,"prior","mu","NA","laptop",1.77878469996887
27,1,"prior","mu","NA","laptop",1.77878469996887
28,1,"prior","mu","NA","laptop",1.77878469996887
29,1,"prior","mu","NA","laptop",1.77878469996887
30,1,"prior","mu","NA","laptop",1.77878469996887
31,1,"prior","mu","NA","laptop",1.77878469996887
32,1,"prior","mu","NA","laptop",2.21574569476207
33,1,"prior","mu","NA","laptop",2.21574569476207
34,1,"prior","mu","NA","laptop",2.21574569476207
35,1,"prior","mu","NA","laptop",2.21574569476207
36,1,"prior","mu","NA","laptop",2.46721239630674
37,1,"prior","mu","NA","laptop",2.46721239630674
38,1,"prior","mu","NA","laptop",2.46721239630674
39,1,"prior","mu","NA","laptop",2.46721239630674
40,1,"prior","mu","NA","laptop",2.46721239630674
41,1,"prior","mu","NA","laptop",2.46721239630674
42,1,"prior","mu","NA","laptop",2.58226386025807
43,1,"prior","mu","NA","laptop",2.58226386025807
44,1,"prior","mu","NA","laptop",2.8588104221169
45,1,"prior","mu","NA","laptop",2.8588104221169
46,1,"prior","mu","NA","laptop",2.8588104221169
47,1,"prior","mu","NA","laptop",3.04364797458491
48,1,"prior","mu","NA","laptop",3.04364797458491
49,1,"prior","mu","NA","laptop",3.04364797458491
50,1,"prior","mu","NA","laptop",3.04364797458491
1,1,"prior","sigma","NA","laptop",1.83279438338184
2,1,"prior","sigma","NA","laptop",1.83279438338184
3,1,"prior","sigma","NA","laptop",1.83279438338184
4,1,"prior","sigma","NA","laptop",1.83279438338184
5,1,"prior","sigma","NA","laptop",1.83279438338184
6,1,"prior","sigma","NA","laptop",1.83279438338184
7,1,"prior","sigma","NA","laptop",1.83279438338184
8,1,"prior","sigma","NA","laptop",2.09782233215703
9,1,"prior","sigma","NA","laptop",2.09782233215703
10,1,"prior","sigma","NA","laptop",2.09782233215703
11,1,"prior","sigma","NA","laptop",2.09782233215703
12,1,"prior","sigma","NA","laptop",2.09782233215703
13,1,"prior","sigma","NA","laptop",2.32830239407724
14,1,"prior","sigma","NA","laptop",2.32830239407724
15,1,"prior","sigma","NA","laptop",2.22753742541724
16,1,"prior","sigma","NA","laptop",2.22753742541724
17,1,"prior","sigma","NA","laptop",2.22753742541724
18,1,"prior","sigma","NA","laptop",2.22753742541724
19,1,"prior","sigma","NA","laptop",2.22753742541724
20,1,"prior","sigma","NA","laptop",2.22753742541724
21,1,"prior","sigma","NA","laptop",2.22753742541724
22,1,"prior","sigma","NA","laptop",2.22753742541724
23,1,"prior","sigma","NA","laptop",2.22753742541724
24,1,"prior","sigma","NA","laptop",2.22753742541724
25,1,"prior","sigma","NA","laptop",2.22753742541724
